ID,Abbr,ArXiv,ArXivDate,NewestDate,Title,Insitutions,Publish,DOI,Demo,Tags,Github,Authors
han2025quantize,QTTS,2507.12197v1,2025.07.16,2025.07.16,"Quantize More, Lose Less: Autoregressive Generation from Residually Quantized Speech Representations",,,,,,,"Yichen Han, Xiaoyang Hao, Keming Chen, Weibo Xiong, Jun He, Ruonan Zhang, Junjie Cao, Yue Liu, Bowen Li, Dongrui Zhang, Hui Xia, Huilei Fu, Kai Jia, Kaixuan Guo, Mingli Jin, Qingyun Meng, Ruidong Ma, Ruiqian Fang, Shaotong Guo, Xuhui Li, Yang Xiang, Ying Zhang, Yulong Liu, Yunfeng Li, Yuyi Zhang, Yuze Zhou, Zhen Wang, Zhaowen Chen"
bai2023qwen,Qwen,2309.16609v1,2023.09.28,2023.09.28,Qwen Technical Report,AlibabaGroup@CHN,,,,,,"Jinze Bai, Shuai Bai, Yunfei Chu, Zeyu Cui, Kai Dang, Xiaodong Deng, Yang Fan, Wenbin Ge, Yu Han, Fei Huang, Binyuan Hui, Luo Ji, Mei Li, Junyang Lin, Runji Lin, Dayiheng Liu, Gao Liu, Chengqiang Lu, Keming Lu, Jianxin Ma, Rui Men, Xingzhang Ren, Xuancheng Ren, Chuanqi Tan, Sinan Tan, Jianhong Tu, Peng Wang, Shijie Wang, Wei Wang, Shengguang Wu, Benfeng Xu, Jin Xu, An Yang, Hao Yang, Jian Yang, Shusheng Yang, Yang Yao, Bowen Yu, Hongyi Yuan, Zheng Yuan, Jianwei Zhang, Xingxuan Zhang, Yichang Zhang, Zhenru Zhang, Chang Zhou, Jingren Zhou, Xiaohuan Zhou, Tianhang Zhu"
chu2023qwen-audio,Qwen-Audio,2311.07919v2,2023.11.14,2023.12.21,Qwen-Audio: Advancing Universal Audio Understanding via Unified Large-Scale Audio-Language Models,,,,,,,"Yunfei Chu, Jin Xu, Xiaohuan Zhou, Qian Yang, Shiliang Zhang, Zhijie Yan, Chang Zhou, Jingren Zhou"
yang2024qwen2,Qwen2,2407.10671v4,2024.07.15,2024.09.10,Qwen2 Technical Report,,,,,,,"An Yang, Baosong Yang, Binyuan Hui, Bo Zheng, Bowen Yu, Chang Zhou, Chengpeng Li, Chengyuan Li, Dayiheng Liu, Fei Huang, Guanting Dong, Haoran Wei, Huan Lin, Jialong Tang, Jialin Wang, Jian Yang, Jianhong Tu, Jianwei Zhang, Jianxin Ma, Jianxin Yang, Jin Xu, Jingren Zhou, Jinze Bai, Jinzheng He, Junyang Lin, Kai Dang, Keming Lu, Keqin Chen, Kexin Yang, Mei Li, Mingfeng Xue, Na Ni, Pei Zhang, Peng Wang, Ru Peng, Rui Men, Ruize Gao, Runji Lin, Shijie Wang, Shuai Bai, Sinan Tan, Tianhang Zhu, Tianhao Li, Tianyu Liu, Wenbin Ge, Xiaodong Deng, Xiaohuan Zhou, Xingzhang Ren, Xinyu Zhang, Xipin Wei, Xuancheng Ren, Xuejing Liu, Yang Fan, Yang Yao, Yichang Zhang, Yu Wan, Yunfei Chu, Yuqiong Liu, Zeyu Cui, Zhenru Zhang, Zhifang Guo, Zhihao Fan"
chu2024qwen2-audio,Qwen2-Audio,2407.10759v1,2024.07.15,2024.07.15,Qwen2-Audio Technical Report,,,,,,,"Yunfei Chu, Jin Xu, Qian Yang, Haojie Wei, Xipin Wei, Zhifang Guo, Yichong Leng, Yuanjun Lv, Jinzheng He, Junyang Lin, Chang Zhou, Jingren Zhou"
qwen2024qwen2.5,Qwen2.5,2412.15115v2,2024.12.19,2025.01.03,Qwen2.5 Technical Report,,,,,,,"Qwen, :, An Yang, Baosong Yang, Beichen Zhang, Binyuan Hui, Bo Zheng, Bowen Yu, Chengyuan Li, Dayiheng Liu, Fei Huang, Haoran Wei, Huan Lin, Jian Yang, Jianhong Tu, Jianwei Zhang, Jianxin Yang, Jiaxi Yang, Jingren Zhou, Junyang Lin, Kai Dang, Keming Lu, Keqin Bao, Kexin Yang, Le Yu, Mei Li, Mingfeng Xue, Pei Zhang, Qin Zhu, Rui Men, Runji Lin, Tianhao Li, Tianyi Tang, Tingyu Xia, Xingzhang Ren, Xuancheng Ren, Yang Fan, Yang Su, Yichang Zhang, Yu Wan, Yuqiong Liu, Zeyu Cui, Zhenru Zhang, Zihan Qiu"
xu2025qwen2.5-omni,Qwen2.5-Omni,2503.20215v1,2025.03.26,2025.03.26,Qwen2.5-Omni Technical Report,,,,,,,"Jin Xu, Zhifang Guo, Jinzheng He, Hangrui Hu, Ting He, Shuai Bai, Keqin Chen, Jialin Wang, Yang Fan, Kai Dang, Bin Zhang, Xiong Wang, Yunfei Chu, Junyang Lin"
yang2025qwen3,Qwen3,2505.09388v1,2025.05.14,2025.05.14,Qwen3 Technical Report,,,,,,,"An Yang, Anfeng Li, Baosong Yang, Beichen Zhang, Binyuan Hui, Bo Zheng, Bowen Yu, Chang Gao, Chengen Huang, Chenxu Lv, Chujie Zheng, Dayiheng Liu, Fan Zhou, Fei Huang, Feng Hu, Hao Ge, Haoran Wei, Huan Lin, Jialong Tang, Jian Yang, Jianhong Tu, Jianwei Zhang, Jianxin Yang, Jiaxi Yang, Jing Zhou, Jingren Zhou, Junyang Lin, Kai Dang, Keqin Bao, Kexin Yang, Le Yu, Lianghao Deng, Mei Li, Mingfeng Xue, Mingze Li, Pei Zhang, Peng Wang, Qin Zhu, Rui Men, Ruize Gao, Shixuan Liu, Shuang Luo, Tianhao Li, Tianyi Tang, Wenbiao Yin, Xingzhang Ren, Xinyu Wang, Xinyu Zhang, Xuancheng Ren, Yang Fan, Yang Su, Yichang Zhang, Yinger Zhang, Yu Wan, Yuqiong Liu, Zekun Wang, Zeyu Cui, Zhenru Zhang, Zhipeng Zhou, Zihan Qiu"
shi2026qwen3-asr,Qwen3-ASR,2601.21337v2,2026.01.29,2026.01.30,Qwen3-Asr Technical Report,,,,,,,"Xian Shi, Xiong Wang, Zhifang Guo, Yongqi Wang, Pei Zhang, Xinyu Zhang, Zishan Guo, Hongkun Hao, Yu Xi, Baosong Yang, Jin Xu, Jingren Zhou, Junyang Lin"
xu2025qwen3-omni,Qwen3-Omni,2509.17765v1,2025.09.22,2025.09.22,Qwen3-Omni Technical Report,,,,,,,"Jin Xu, Zhifang Guo, Hangrui Hu, Yunfei Chu, Xiong Wang, Jinzheng He, Yuxuan Wang, Xian Shi, Ting He, Xinfa Zhu, Yuanjun Lv, Yongqi Wang, Dake Guo, He Wang, Linhan Ma, Pei Zhang, Xinyu Zhang, Hongkun Hao, Zishan Guo, Baosong Yang, Bin Zhang, Ziyang Ma, Xipin Wei, Shuai Bai, Keqin Chen, Xuejing Liu, Peng Wang, Mingkun Yang, Dayiheng Liu, Xingzhang Ren, Bo Zheng, Rui Men, Fan Zhou, Bowen Yu, Jianxin Yang, Le Yu, Jingren Zhou, Junyang Lin"
hu2026qwen3-tts,Qwen3-TTS,2601.15621v1,2026.01.22,2026.01.22,Qwen3-TTS Technical Report,,,,,,,"Hangrui Hu, Xinfa Zhu, Ting He, Dake Guo, Bin Zhang, Xiong Wang, Zhifang Guo, Ziyue Jiang, Hongkun Hao, Zishan Guo, Xinyu Zhang, Pei Zhang, Baosong Yang, Jin Xu, Jingren Zhou, Junyang Lin"
chang2023r-spin,R-Spin,2311.09117v2,2023.11.15,2024.04.01,R-Spin: Efficient Speaker and Noise-Invariant Representation Learning with Acoustic Pieces,,,,,,,"Heng-Jui Chang, James Glass"
shih2021rad-tts,RAD-TTS,,2021.06.16,2023.05.06,RAD-TTS: Parallel Flow-Based TTS with Robust Alignment Learning and Diverse Synthesis,Nvidia@USA,ICML2021,https://openreview.net/forum?id=0NQwnnwAORi,https://nv-adlr.github.io/RADTTS,TTS,https://github.com/NVIDIA/radtts,"Kevin Shih, Rafael Valle, Rohan Badlani, Adrian Lancucki, Wei Ping, Bryan Catanzaro"
xin2024rall-e,RALL-E,2404.03204v3,2024.04.04,2024.05.19,RALL-E: Robust Codec Language Modeling with Chain-of-Thought Prompting for Text-to-Speech Synthesis,"MicroSoft@USA, Tokyo@JPN, ZJU@CHN, USTC@CHN, CUHK@CHN, CUHK(SZ)@CHN",,,,,,"Detai Xin, Xu Tan, Kai Shen, Zeqian Ju, Dongchao Yang, Yuancheng Wang, Shinnosuke Takamichi, Hiroshi Saruwatari, Shujie Liu, Jinyu Li, Sheng Zhao"
joon2025rapflow-tts,RapFlow-TTS,2506.16741v1,2025.06.20,2025.06.20,RapFlow-TTS: Rapid and High-Fidelity Text-to-Speech with Improved Consistency Flow Matching,,,,,,,"Hyun Joon Park, Jeongmin Liu, Jin Sob Kim, Jeong Yeol Yang, Sung Won Han, Eunwoo Song"
weber2024redpajama,RedPajama,2411.12372v1,2024.11.19,2024.11.19,RedPajama: An Open Dataset for Training Large Language Models,,NeurIPS2024,,,,,"Maurice Weber, Daniel Fu, Quentin Anthony, Yonatan Oren, Shane Adams, Anton Alexandrov, Xiaozhong Lyu, Huu Nguyen, Xiaozhe Yao, Virginia Adams, Ben Athiwaratkun, Rahul Chalamala, Kezhen Chen, Max Ryabinin, Tri Dao, Percy Liang, Christopher Ré, Irina Rish, Ce Zhang"
,Reflow-TTS,,,,Reflow-tts: A rectified flow model for high-fidelity text-to-speech,,ICASSP2024,,,,,
huang2023repcodec,RepCodec,2309.00169v3,2023.08.31,2024.07.22,RepCodec: A Speech Representation Codec for Speech Tokenization,,,,,,,"Zhichao Huang, Chutong Meng, Tom Ko"
liu2024rfwave,RFWave,2403.05010v3,2024.03.08,2024.10.07,RFWave: Multi-Band Rectified Flow for Audio Waveform Reconstruction,,,,,,,"Peng Liu, Dongyang Dai, Zhiyong Wu"
hong2025ringformer,RingFormer,2501.01182v2,2025.01.02,2025.07.19,RingFormer: A Neural Vocoder with Ring Attention and Convolution-Augmented Transformer,,,,,Vocoder,,"Seongho Hong, Yong-Hoon Choi"
hu2024robust,RIO,2407.02243v1,2024.07.02,2024.07.02,Robust Zero-Shot Text-to-Speech Synthesis with Reverse Inference Optimization,"NTU@SGP, THU@CHN",,,,,,"Yuchen Hu, Chen Chen, Siyin Wang, Eng Siong Chng, Chao Zhang"
christiano2017deep,RLHF,1706.03741v4,2017.06.12,2023.02.17,Deep Reinforcement Learning from Human Preferences,,,,,RLHF,,"Paul Christiano, Jan Leike, Tom B. Brown, Miljan Martic, Shane Legg, Dario Amodei"
zhang2019root,RMSNorm,1910.07467v1,2019.10.16,2019.10.16,Root Mean Square Layer Normalization,,,,,Normalization,,"Biao Zhang, Rico Sennrich"
chen2024robustsvc,RobustSVC,2409.06237v1,2024.09.10,2024.09.10,RobustSVC: HuBERT-based Melody Extractor and Adversarial Learning for Robust Singing Voice Conversion,,,,,SVC,,"Wei Chen, Xintao Zhao, Jun Chen, Binzhu Sha, Zhiwei Lin, Zhiyong Wu"
su2021roformer,Roformer,2104.09864v5,2021.04.20,2023.11.08,RoFormer: Enhanced Transformer with Rotary Position Embedding,,Neurocomputing2024,,,,,"Jianlin Su, Yu Lu, Shengfeng Pan, Ahmed Murtadha, Bo Wen, Yunfeng Liu"
lee2022autoregressive,RQ-VAE,2203.01941v2,2022.03.03,2022.03.09,Autoregressive Image Generation Using Residual Quantization,,,,,,,"Doyup Lee, Chiheon Kim, Saehoon Kim, Minsu Cho, Wook-Shin Han"
gu2021efficiently,S4,2111.00396v3,2021.10.31,2022.08.05,Efficiently Modeling Long Sequences with Structured State Spaces,,,,,,,"Albert Gu, Karan Goel, Christopher Ré"
turetzky2024speech,SALAD,2410.16048v2,2024.10.21,2025.11.23,Speech Synthesis From Continuous Features Using Per-Token Latent Diffusion,,,,,,,"Arnon Turetzky, Avihu Dekel, Nimrod Shabtay, Slava Shechtman, David Haws, Hagai Aronowitz, Ron Hoory, Yossi Adi"
chen2023salm,SALM,2310.09424v1,2023.10.13,2023.10.13,SALM: Speech-Augmented Language Model with in-Context Learning for Speech Recognition and Translation,,ICASSP2024,,,,,"Zhehuai Chen, He Huang, Andrei Andrusenko, Oleksii Hrinchuk, Krishna C. Puvvada, Jason Li, Subhankar Ghosh, Jagadeesh Balam, Boris Ginsburg"
ma2024embarrassingly,SALM-ASR,2402.08846v1,2024.02.13,2024.02.13,An Embarrassingly Simple Approach for LLM with Strong ASR Capacity,,,,,ASR,,"Ziyang Ma, Guanrou Yang, Yifan Yang, Zhifu Gao, Jiaming Wang, Zhihao Du, Fan Yu, Qian Chen, Siqi Zheng, Shiliang Zhang, Xie Chen"
tang2023salmonn,SALMONN,2310.13289v2,2023.10.20,2024.04.08,SALMONN: Towards Generic Hearing Abilities for Large Language Models,,ICLR2024,,,,,"Changli Tang, Wenyi Yu, Guangzhi Sun, Xianzhao Chen, Tian Tan, Wei Li, Lu Lu, Zejun Ma, Chao Zhang"
yu2024salmonn-omni,SALMONN-omni,2411.18138v1,2024.11.27,2024.11.27,SALMONN-omni: A Codec-Free LLM for Full-Duplex Speech Understanding and Generation,,,,,,,"Wenyi Yu, Siyin Wang, Xiaoyu Yang, Xianzhao Chen, Xiaohai Tian, Jun Zhang, Guangzhi Sun, Lu Lu, Yuxuan Wang, Chao Zhang"
singh2024little,SALT,2410.18779v1,2024.10.24,2024.10.24,A Little Help Goes a Long Way: Efficient LLM Training by Leveraging Small LMs,,,,,,,"Ankit Singh Rawat, Veeranjaneyulu Sadhanala, Afshin Rostamizadeh, Ayan Chakrabarti, Wittawat Jitkrittum, Vladimir Feinberg, Seungyeon Kim, Hrayr Harutyunyan, Nikunj Saunshi, Zachary Nado, Rakesh Shivanna, Sashank J. Reddi, Aditya Krishna Menon, Rohan Anil, Sanjiv Kumar"
mehri2016samplernn,SampleRNN,1612.07837v2,2016.12.22,2017.02.11,SampleRNN: An Unconditional End-to-End Neural Audio Generation Model,,,,,,,"Soroush Mehri, Kundan Kumar, Ishaan Gulrajani, Rithesh Kumar, Shubham Jain, Jose Sotelo, Aaron Courville, Yoshua Bengio"
cho2022sane-tts,SANE-TTS,2206.12132v1,2022.06.24,2022.06.24,SANE-TTS: Stable and Natural End-to-End Multilingual Text-to-Speech,"MINDsLab Inc, Seoul National University, KAIST",InterSpeech2022,,,,,"Hyunjae Cho, Wonbin Jung, Junhyeok Lee, Sang Hoon Woo"
dunbar2021zero,sBLIMP,2104.14700v2,2021.04.29,2021.08.09,The Zero Resource Speech Challenge 2021: Spoken Language Modelling,,,,,,,"Ewan Dunbar, Mathieu Bernard, Nicolas Hamilakis, Tu Anh Nguyen, Maureen de Seyssel, Patricia Rozé, Morgane Rivière, Eugene Kharitonov, Emmanuel Dupoux"
kim2023sc,SC VALL-E,2307.10550v1,2023.07.20,2023.07.20,SC VALL-E: Style-Controllable Zero-Shot Text to Speech Synthesizer,,,,,,,"Daegyeom Kim, Seongho Hong, Yong-Hoon Choi"
wu2024scoredec,ScoreDec,2401.12160v1,2024.01.22,2024.01.22,ScoreDec: A Phase-Preserving High-Fidelity Audio Codec with a Generalized Score-Based Diffusion Post-Filter,,,,,Codec,,"Yi-Chiao Wu, Dejan Marković, Steven Krenn, Israel D. Gebru, Alexander Richard"
kim2026sdp-codec,SDP-Codec,2606.21157v1,2026.06.19,2026.06.19,SDP-Codec: A Speaker-Decoupled Speech Codec with Pitch Injection for Low-Bitrate Coding and Zero-Shot Voice Conversion,,,,,,,"Hounsu Kim, Juhan Nam"
chen2018sample,SEA,1809.10460v3,2018.09.27,2019.01.16,Sample Efficient Adaptive Text-to-Speech,,,,,,,"Yutian Chen, Yannis Assael, Brendan Shillingford, David Budden, Scott Reed, Heiga Zen, Quan Wang, Luis C. Cobo, Andrew Trask, Ben Laurie, Caglar Gulcehre, Aäron van den Oord, Oriol Vinyals, Nando de Freitas"
communication2023seamless,Seamless,2312.05187v1,2023.12.08,2023.12.08,Seamless: Multilingual Expressive and Streaming Speech Translation,,,,,,,"Seamless Communication, Loïc Barrault, Yu-An Chung, Mariano Coria Meglioli, David Dale, Ning Dong, Mark Duppenthaler, Paul-Ambroise Duquenne, Brian Ellis, Hady Elsahar, Justin Haaheim, John Hoffman, Min-Jae Hwang, Hirofumi Inaguma, Christopher Klaiber, Ilia Kulikov, Pengwei Li, Daniel Licht, Jean Maillard, Ruslan Mavlyutov, Alice Rakotoarison, Kaushik Ram Sadagopan, Abinesh Ramakrishnan, Tuan Tran, Guillaume Wenzek, Yilin Yang, Ethan Ye, Ivan Evtimov, Pierre Fernandez, Cynthia Gao, Prangthip Hansanti, Elahe Kalbassi, Amanda Kallet, Artyom Kozhevnikov, Gabriel Mejia Gonzalez, Robin San Roman, Christophe Touret, Corinne Wong, Carleigh Wood, Bokai Yu, Pierre Andrews, Can Balioglu, Peng-Jen Chen, Marta R. Costa-jussà, Maha Elbayad, Hongyu Gong, Francisco Guzmán, Kevin Heffernan, Somya Jain, Justine Kao, Ann Lee, Xutai Ma, Alex Mourachko, Benjamin Peloquin, Juan Pino, Sravya Popuri, Christophe Ropers, Safiyyah Saleem, Holger Schwenk, Anna Sun, Paden Tomasello, Changhan Wang, Jeff Wang, Skyler Wang, Mary Williamson"
xu2023secap,SECap,2312.10381v3,2023.12.16,2023.12.23,SECap: Speech Emotion Captioning with Large Language Model,,,,,,,"Yaoxun Xu, Hangting Chen, Jianwei Yu, Qiaochu Huang, Zhiyong Wu, Shixiong Zhang, Guangzhi Li, Yi Luo, Rongzhi Gu"
wang2024secodec,SECodec,2501.00018v1,2024.12.16,2024.12.16,SECodec: Structural Entropy-Based Compressive Speech Representation Codec for Speech Language Models,,,,,,,"Linqin Wang, Yaping Liu, Zhengtao Yu, Shengxiang Gao, Cunli Mao, Yuxin Huang, Wenjun Wang, Ling Dong"
bai2024seed-asr,Seed-ASR,2407.04675v2,2024.07.05,2024.07.10,Seed-ASR: Understanding Diverse Speech and Contexts with LLM-based Speech Recognition,,,,,,,"Ye Bai, Jingping Chen, Jitong Chen, Wei Chen, Zhuo Chen, Chuang Ding, Linhao Dong, Qianqian Dong, Yujiao Du, Kepan Gao, Lu Gao, Yi Guo, Minglun Han, Ting Han, Wenchao Hu, Xinying Hu, Yuxiang Hu, Deyu Hua, Lu Huang, Mingkun Huang, Youjia Huang, Jishuo Jin, Fanliu Kong, Zongwei Lan, Tianyu Li, Xiaoyang Li, Zeyang Li, Zehua Lin, Rui Liu, Shouda Liu, Lu Lu, Yizhou Lu, Jingting Ma, Shengtao Ma, Yulin Pei, Chen Shen, Tian Tan, Xiaogang Tian, Ming Tu, Bo Wang, Hao Wang, Yuping Wang, Yuxuan Wang, Hanzhang Xia, Rui Xia, Shuangyi Xie, Hongmin Xu, Meng Yang, Bihong Zhang, Jun Zhang, Wanyi Zhang, Yang Zhang, Yawei Zhang, Yijie Zheng, Ming Zou"
anastassiou2024seed-tts,Seed-TTS,2406.02430v1,2024.06.04,2024.06.04,Seed-TTS: A Family of High-Quality Versatile Speech Generation Models,,,,,,,"Philip Anastassiou, Jiawei Chen, Jitong Chen, Yuanzhe Chen, Zhuo Chen, Ziyi Chen, Jian Cong, Lelai Deng, Chuang Ding, Lu Gao, Mingqing Gong, Peisong Huang, Qingqing Huang, Zhiying Huang, Yuanyuan Huo, Dongya Jia, Chumin Li, Feiya Li, Hui Li, Jiaxin Li, Xiaoyang Li, Xingxing Li, Lin Liu, Shouda Liu, Sichao Liu, Xudong Liu, Yuchen Liu, Zhengxi Liu, Lu Lu, Junjie Pan, Xin Wang, Yuping Wang, Yuxuan Wang, Zhen Wei, Jian Wu, Chao Yao, Yifeng Yang, Yuanhao Yi, Junteng Zhang, Qidi Zhang, Shuo Zhang, Wenjie Zhang, Yang Zhang, Zilin Zhao, Dejian Zhong, Xiaobin Zhuang"
,SEGAN,,,,,,,,,,,
rasim2024text,SelectTTS,2408.17432v3,2024.08.30,2025.09.17,Text-to-Speech for Unseen Speakers via Low-Complexity Discrete Unit-Based Frame Selection,,,,,,,"Ismail Rasim Ulgen, Shreeram Suresh Chandra, Junchen Lu, Berrak Sisman"
liu2024semanticodec,SemantiCodec,2405.00233v2,2024.04.30,2024.11.28,SemantiCodec: An Ultra Low Bitrate Semantic Audio Codec for General Sound,"University of Surrey(CVSSP)@GBR, SJTU@CHN",,,https://haoheliu.github.io/SemantiCodec,Codec,https://github.com/haoheliu/SemantiCodec-inference,"Haohe Liu, Xuenan Xu, Yi Yuan, Mengyue Wu, Wenwu Wang, Mark D. Plumbley"
wang2026semavoice,SemaVoice,2605.16964v1,2026.05.16,2026.05.16,SemaVoice: Semantic-Aware Continuous Autoregressive Speech Synthesis,,,,,,,"Huimeng Wang, Hui Lu, Jiajun Deng, Haoning Xu, Youjun Chen, Xueyuan Chen, Zhaoqing Li, Shuhai Peng, Shiyin Kang, Xunying Liu"
lovelace2024sample-efficient,SESD,2409.03717v1,2024.09.01,2024.09.01,Sample-Efficient Diffusion for Text-to-Speech Synthesis,"Cornell University@USA, ASAPP Inc@USA, CharacterAI@USA",InterSpeech2024,,,,,"Justin Lovelace, Soham Ray, Kwangyoun Kim, Kilian Q. Weinberger, Felix Wu"
loshchilov2016sgdr,SGDR,1608.03983v5,2016.08.13,2017.05.03,SGDR: Stochastic Gradient Descent with Warm Restarts,,,,,Optimizer,,"Ilya Loshchilov, Frank Hutter"
nakata2025sidon,Sidon,2509.17052v3,2025.09.21,2026.01.26,Sidon: Fast and Robust Open-Source Multilingual Speech Restoration for Large-Scale Dataset Cleansing,,,,,,,"Wataru Nakata, Yuki Saito, Yota Ueda, Hiroshi Saruwatari"
elfwing2017sigmoid,SiLU,1702.03118v3,2017.02.10,2017.11.02,Sigmoid-Weighted Linear Units for Neural Network Function Approximation in Reinforcement Learning,,,,,,,"Stefan Elfwing, Eiji Uchibe, Kenji Doya"
yang2024simplespeech,SimpleSpeech,2406.02328v3,2024.06.04,2024.06.14,SimpleSpeech: Towards Simple and Efficient Text-to-Speech with Scalar Latent Transformer Diffusion Models,CUHK@CHN,,,,,,"Dongchao Yang, Dingdong Wang, Haohan Guo, Xueyuan Chen, Xixin Wu, Helen Meng"
yang2024simplespeech,SimpleSpeech2,2408.13893v2,2024.08.25,2024.08.28,SimpleSpeech 2: Towards Simple and Efficient Text-to-Speech with Flow-Based Scalar Latent Transformer Diffusion Models,CUHK@CHN,,,,,,"Dongchao Yang, Rongjie Huang, Yuanyuan Wang, Haohan Guo, Dading Chong, Songxiang Liu, Xixin Wu, Helen Meng"
li2024single-codec,Single-Codec,2406.07422v1,2024.06.11,2024.06.11,Single-Codec: Single-Codebook Speech Codec Towards High-Performance Speech Generation,"NPU(ASLP)@CHN, CUHK(SZ)@CHN, CUHK@CHN, Shanghai Mobvoi Information Technology@CHN",InterSpeech2024,,,,,"Hanzhao Li, Liumeng Xue, Haohan Guo, Xinfa Zhu, Yuanjun Lv, Lei Xie, Yunlin Chen, Hao Yin, Zhifei Li"
xue2024singvisio,SingVisio,2402.12660v2,2024.02.20,2024.09.19,SingVisio: Visual Analytics of Diffusion Model for Singing Voice Conversion,,,,,SVC,,"Liumeng Xue, Chaoren Wang, Mingxuan Wang, Xueyao Zhang, Jun Han, Zhizheng Wu"
bapna2021slam,SLAM,2110.10329v1,2021.10.20,2021.10.20,SLAM: A Unified Encoder for Speech and Language Modeling via Speech-Text Joint Pre-Training,,,,,,,"Ankur Bapna, Yu-an Chung, Nan Wu, Anmol Gulati, Ye Jia, Jonathan H. Clark, Melvin Johnson, Jason Riesa, Alexis Conneau, Yu Zhang"
chen2024slam-omni,SLAM-Omni,2412.15649v1,2024.12.20,2024.12.20,SLAM-Omni: Timbre-Controllable Voice Interaction System with Single-Stage Training,,,,,,,"Wenxi Chen, Ziyang Ma, Ruiqi Yan, Yuzhe Liang, Xiquan Li, Ruiyang Xu, Zhikang Niu, Yanqiao Zhu, Yifan Yang, Zhanxun Liu, Kai Yu, Yuxuan Hu, Jinyu Li, Yan Lu, Shujie Liu, Xie Chen"
maimon2025slamming,Slamming,2502.15814v2,2025.02.19,2025.05.22,Slamming: Training a Speech Language Model on One GPU in a Day,,,,,,,"Gallil Maimon, Avishai Elmakies, Yossi Adi"
wang2023slm,SLM,2310.00230v1,2023.09.30,2023.09.30,SLM: Bridge the Thin Gap Between Speech and Text Foundation Models,,ASRU2023,,,,,"Mingqiu Wang, Wei Han, Izhak Shafran, Zelin Wu, Chung-Cheng Chiu, Yuan Cao, Yongqiang Wang, Nanxin Chen, Yu Zhang, Hagen Soltau, Paul Rubenstein, Lukas Zilka, Dian Yu, Zhong Meng, Golan Pundak, Nikhil Siddhartha, Johan Schalkwyk, Yonghui Wu"
lemerle2024small-e,Small-E,2406.04467v2,2024.06.06,2024.06.11,Small-E: Small Language Model with Linear Attention for Efficient Speech Synthesis,Sorbonne University@France,InterSpeech2024,,,,,"Théodor Lemerle, Nicolas Obin, Axel Roebel"
allal2025smollm2,SmolLM2,2502.02737v1,2025.02.04,2025.02.04,SmolLM2: When Smol Goes Big - Data-Centric Training of a Small Language Model,,,,,,,"Loubna Ben Allal, Anton Lozhkov, Elie Bakouch, Gabriel Martin Blazquez, Guilherme Penedo, Lewis Tunstall, Andres Marafioti, Hynek Kydlicek, Agustin Piqueres Lajarin, Vaibhav Srivastav, Joshua Lochner, Caleb Fahlgren, Xuan-Son Nguyen, Clementine Fourrier, Ben Burtenshaw, Hugo Larcher, Haojun Zhao, Cyril Zakka, Mathieu Morlon, Colin Raffel, Leandro von Werra, Thomas Wolf"
siuzdak2024snac,SNAC,2410.14411v1,2024.10.18,2024.10.18,SNAC: Multi-Scale Neural Audio Codec,,,,,Codec,,"Hubert Siuzdak, Florian Grötschla, Luca A. Lanzendörfer"
ziyin2020neural,Snake,2006.08195v2,2020.06.15,2020.10.25,Neural Networks Fail to Learn Periodic Functions and How to Fix It,,,,,,,"Liu Ziyin, Tilman Hartwig, Masahito Ueda"
li2023snakegan,SnakeGAN,2309.07803v1,2023.09.14,2023.09.14,SnakeGAN: A Universal Vocoder Leveraging DDSP Prior Knowledge and Periodic Inductive Bias,,,,,Vocoder,,"Sipan Li, Songxiang Liu, Luwen Zhang, Xiang Li, Yanyao Bian, Chao Weng, Zhiyong Wu, Helen Meng"
guo2024socodec,SoCodec,2409.00933v1,2024.09.02,2024.09.02,SoCodec: A Semantic-Ordered Multi-Stream Speech Codec for Efficient Language Model Based Text-to-Speech Synthesis,"CUHK@CHN, Xiaohongshu@CHN, NPU(ASLP)@CHN",SLT2024,,,,,"Haohan Guo, Fenglong Xie, Kun Xie, Dongchao Yang, Dake Guo, Xixin Wu, Helen Meng"
ao2025solla,Solla,2503.15338v1,2025.03.19,2025.03.19,Solla: Towards a Speech-Oriented LLM That Hears Acoustic Context,,,,,,,"Junyi Ao, Dekun Chen, Xiaohai Tian, Wenjie Feng, Jun Zhang, Lu Lu, Yuxuan Wang, Haizhou Li, Zhizheng Wu"
qian2026soulx-singer,SoulX-Singer,2602.07803v2,2026.02.08,2026.03.16,SoulX-Singer: Towards High-Quality Zero-Shot Singing Voice Synthesis,,,,,,,"Jiale Qian, Hao Meng, Tian Zheng, Pengcheng Zhu, Haopeng Lin, Yuhang Dai, Hanke Xie, Wenxiao Cao, Ruixuan Shang, Jun Wu, Hongmei Liu, Hanlin Wen, Jian Zhao, Zhonglin Jiang, Yong Chen, Shunshun Yin, Ming Tao, Jianguo Wei, Lei Xie, Xinsheng Wang"
borsos2023soundstorm,SoundStorm,2305.09636v1,2023.05.16,2023.05.16,SoundStorm: Efficient Parallel Audio Generation,,,,,,,"Zalán Borsos, Matt Sharifi, Damien Vincent, Eugene Kharitonov, Neil Zeghidour, Marco Tagliasacchi"
